Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
22750,,,3.0,,3.0
36986,,,4.0,,4.0
6713,,,14.0,,14.0
146993,,,6.0,,6.0
64021,,,7.0,,7.0
59083,,,1.0,,1.0
39761,,,8.0,,8.0
6653,,,2.0,,2.0
198652,,,10.0,,10.0
45773,,,2.0,19.0,21.0
266528,,,9.0,,9.0
205220,,,8.0,,8.0
149242,,,2.0,,2.0
135846,,,1.0,,1.0
55478,,,3.0,,3.0
200785,,,1.0,,1.0
29108,,,7.0,7.0,14.0
200064,,,3.0,,3.0
271506,,,10.0,,10.0
265036,,,17.0,,17.0
269037,,,9.0,,9.0
269342,,,4.0,,4.0
269358,,,15.0,,15.0
28227,,,2.0,,2.0
269583,,,2.0,,2.0
269901,,,1.0,,1.0
139811,,,2.0,,2.0
267102,,,3.0,3.0,6.0
268217,,,2.0,,2.0
135427,,,14.0,,14.0
141883,,,4.0,,4.0
15828,,,3.0,,3.0
21332,,,2.0,,2.0
24158,,,3.0,4.0,7.0
62642,,,2.0,,2.0
334,,,2.0,,2.0
272432,,,1.0,,1.0
50920,,,1.0,,1.0
32020,,,1.0,,1.0
400425,,,1.0,,1.0
62651,,,2.0,2.0,4.0
36114,,,6.0,,6.0
202204,,,4.0,4.0,8.0
209638,,,2.0,,2.0
33987,,,1.0,,1.0
51783,,,2.0,,2.0
51722,,,13.0,,13.0
9021,,,3.0,,3.0
12686,,,5.0,,5.0
49529,,,1.0,,1.0
202470,,,1.0,,1.0
209945,,,1.0,,1.0
209799,,,1.0,,1.0
329075,,,1.0,,1.0
55424,,,6.0,,6.0
150295,,,1.0,,1.0
137084,,,2.0,,2.0
137134,,,1.0,,1.0
149951,,,1.0,,1.0
55559,,,1.0,,1.0
135750,,,3.0,,3.0
141624,,,4.0,,4.0
149295,,,1.0,,1.0
137658,,,1.0,,1.0
21789,,,3.0,,3.0
131954,,,1.0,,1.0
395973,,,5.0,5.0,10.0
28509,,,5.0,4.0,9.0
25814,,,1.0,,1.0
38191,,,12.0,,12.0
47054,,,2.0,,2.0
452,,,5.0,,5.0
264485,,,10.0,,10.0
6039,,,14.0,,14.0
263873,,,3.0,3.0,6.0
263866,,,3.0,,3.0
263887,,,1.0,,1.0
263957,,,4.0,,4.0
201596,,,7.0,,7.0
396477,,,1.0,,1.0
2708,,,2.0,,2.0
48075,,,2.0,,2.0
207714,,,5.0,,5.0
19422,,,6.0,,6.0
7768,,,2.0,,2.0
6949,,,2.0,,2.0
55021,,,1.0,,1.0
22691,,,1.0,,1.0
265219,,,3.0,,3.0
265240,,,3.0,,3.0
265313,,,1.0,,1.0
264938,,,1.0,,1.0
265500,,,3.0,,3.0
53138,,,1.0,,1.0
266314,,,6.0,,6.0
262878,,,1.0,,1.0
28266,,,20.0,,20.0
53011,,,4.0,,4.0
28241,,,1.0,,1.0
270161,,,7.0,,7.0
271177,,,4.0,,4.0
271411,,,2.0,,2.0
62403,,,1.0,,1.0
270950,,,3.0,3.0,6.0
23495,,,1.0,,1.0
267459,,,1.0,,1.0
64470,,,2.0,,2.0
200113,,,1.0,,1.0
37568,,,2.0,,2.0
3474,,,3.0,,3.0
52992,,,2.0,,2.0
61865,,,8.0,,8.0
38145,,,1.0,,1.0
18110,,,1.0,,1.0
36675,,,2.0,,2.0
399837,,,3.0,,3.0
8234,,,4.0,,4.0
266226,,,12.0,,12.0
399471,,,11.0,,11.0
29066,,,2.0,,2.0
36224,,,1.0,,1.0
7224,,,6.0,,6.0
204372,,,5.0,,5.0
206119,,,6.0,,6.0
4816,,,1.0,,1.0
33598,,,3.0,,3.0
6147,,,9.0,,9.0
38901,,,4.0,,4.0
58895,,,1.0,,1.0
50558,,,3.0,,3.0
210654,,,2.0,,2.0
140096,,,4.0,2.0,6.0
400618,,,1.0,,1.0
136384,,,6.0,,6.0
207620,,,1.0,,1.0
138754,,,3.0,2.0,5.0
137451,,,3.0,,3.0
133606,,,1.0,,1.0
142032,,,12.0,,12.0
266267,,,4.0,,4.0
27855,,,11.0,,11.0
202372,,,1.0,,1.0
203511,,,9.0,,9.0
134177,,,2.0,,2.0
133880,,,2.0,,2.0
147176,,,4.0,,4.0
200193,,,5.0,,5.0
269007,,,1.0,,1.0
269666,,,9.0,,9.0
203481,,,2.0,,2.0
50200,,,1.0,,1.0
134773,,,1.0,,1.0
54702,,,3.0,,3.0
11917,,,2.0,2.0,4.0
46732,,,1.0,,1.0
13341,,,4.0,,4.0
34974,,,9.0,,9.0
396542,,,12.0,4.0,16.0
9142,,,3.0,,3.0
328469,,,1.0,,1.0
328616,,,2.0,,2.0
139922,,,2.0,3.0,5.0
56209,,,2.0,,2.0
9811,,,1.0,,1.0
9430,,,5.0,,5.0
135124,,,2.0,,2.0
59003,,,6.0,,6.0
150970,,,1.0,,1.0
134455,,,1.0,,1.0
147018,,,1.0,,1.0
2923,,,2.0,,2.0
62466,,,1.0,,1.0
265303,,,14.0,,14.0
264163,,,13.0,,13.0
264213,,,1.0,,1.0
265128,,,8.0,,8.0
54363,,,2.0,,2.0
398255,,,2.0,,2.0
205431,,,2.0,,2.0
27283,,,2.0,,2.0
263435,,,1.0,2.0,3.0
271104,,,4.0,,4.0
52574,,,13.0,,13.0
270965,,,3.0,,3.0
201703,,,8.0,,8.0
8163,,,4.0,,4.0
64123,,,3.0,,3.0
53133,,,3.0,,3.0
28053,,,6.0,,6.0
270060,,,1.0,,1.0
271480,,,1.0,,1.0
8410,,,1.0,,1.0
207655,,,7.0,,7.0
262154,,,2.0,,2.0
270463,,,1.0,1.0,2.0
30136,,,1.0,,1.0
7384,,,2.0,,2.0
60397,,,1.0,,1.0
41689,,,11.0,,11.0
58143,,,3.0,,3.0
48146,,,8.0,,8.0
211252,,,5.0,,5.0
211376,,,1.0,,1.0
46186,,,1.0,,1.0
26114,,,2.0,,2.0
201942,,,3.0,,3.0
57970,,,1.0,,1.0
328228,,,4.0,,4.0
36935,,,9.0,2.0,11.0
36867,,,5.0,,5.0
37605,,,3.0,,3.0
16175,,,1.0,,1.0
23026,,,1.0,,1.0
63339,,,1.0,,1.0
134674,,,1.0,9.0,10.0
266441,,,3.0,,3.0
269252,,,1.0,,1.0
28539,,,1.0,,1.0
269502,,,3.0,,3.0
265865,,,1.0,,1.0
267057,,,2.0,,2.0
207046,,,2.0,,2.0
213005,,,1.0,,1.0
25773,,,6.0,,6.0
362,,,2.0,,2.0
212448,,,6.0,,6.0
30588,,,2.0,,2.0
11081,,,2.0,,2.0
395965,,,2.0,,2.0
53759,,,1.0,,1.0
3343,,,1.0,,1.0
204533,,,2.0,,2.0
57511,,,1.0,,1.0
41890,,,2.0,,2.0
47349,,,1.0,,1.0
207772,,,1.0,,1.0
133612,,,2.0,12.0,14.0
328610,,,1.0,,1.0
327898,,,1.0,,1.0
135823,,,3.0,,3.0
138087,,,1.0,,1.0
137854,,,1.0,,1.0
24222,,,2.0,,2.0
140413,,,1.0,,1.0
150030,,,1.0,,1.0
150371,,,3.0,,3.0
55729,,,1.0,,1.0
10139,,,2.0,2.0,4.0
399106,,,4.0,,4.0
262407,,,2.0,,2.0
263886,,,2.0,,2.0
3925,,,1.0,,1.0
327799,,,21.0,,21.0
22125,,,1.0,,1.0
393330,,,2.0,,2.0
264719,,,3.0,,3.0
36183,,,11.0,12.0,23.0
52982,,,3.0,,3.0
271140,,,4.0,,4.0
270942,,,2.0,,2.0
203378,,,2.0,,2.0
203653,,,4.0,,4.0
203147,,,2.0,,2.0
206270,,,1.0,,1.0
204974,,,1.0,,1.0
270634,,,2.0,,2.0
270512,,,2.0,,2.0
263499,,,1.0,6.0,7.0
207746,,,1.0,,1.0
33782,,,2.0,,2.0
37537,,,4.0,,4.0
265797,,,3.0,,3.0
18558,,,2.0,,2.0
23724,,,1.0,,1.0
48031,,,2.0,,2.0
30644,,,5.0,,5.0
212669,,,7.0,,7.0
64267,,,4.0,,4.0
200017,,,4.0,,4.0
197695,,,4.0,,4.0
8193,,,1.0,,1.0
42820,,,2.0,,2.0
209242,,,14.0,2.0,16.0
721,,,14.0,,14.0
6034,,,2.0,,2.0
27651,,,1.0,2.0,3.0
35409,,,9.0,,9.0
16696,,,2.0,,2.0
397270,,,2.0,,2.0
205285,,,2.0,,2.0
45027,,,4.0,,4.0
41932,,,1.0,,1.0
208988,,,1.0,,1.0
43370,,,2.0,,2.0
210538,,,6.0,,6.0
395129,,,3.0,,3.0
398478,,,3.0,,3.0
30985,,,2.0,,2.0
12091,,,1.0,,1.0
30992,,,4.0,,4.0
45062,,,2.0,,2.0
9988,,,3.0,,3.0
204902,,,4.0,,4.0
63911,,,2.0,2.0,4.0
43043,,,6.0,,6.0
27983,,,9.0,,9.0
132325,,,6.0,,6.0
136950,,,3.0,,3.0
38244,,,5.0,,5.0
208363,,,3.0,,3.0
52035,,,1.0,,1.0
3949,,,2.0,,2.0
268038,,,2.0,,2.0
268917,,,1.0,,1.0
269356,,,1.0,,1.0
135407,,,6.0,,6.0
47253,,,2.0,,2.0
204316,,,1.0,,1.0
43431,,,1.0,,1.0
398781,,,2.0,,2.0
38054,,,1.0,,1.0
44597,,,2.0,,2.0
10361,,,1.0,,1.0
52233,,,1.0,,1.0
32519,,,6.0,,6.0
202793,,,1.0,,1.0
400384,,,1.0,,1.0
32806,,,1.0,,1.0
396540,,,4.0,10.0,14.0
20362,,,7.0,,7.0
19602,,,2.0,,2.0
21062,,,1.0,,1.0
13092,,,2.0,,2.0
210388,,,1.0,,1.0
39863,,,2.0,,2.0
12444,,,2.0,,2.0
213241,,,1.0,,1.0
201382,,,2.0,,2.0
205570,,,1.0,,1.0
210402,,,2.0,,2.0
49558,,,2.0,,2.0
32860,,,6.0,,6.0
135468,,,1.0,,1.0
141159,,,2.0,,2.0
149690,,,1.0,1.0,2.0
151114,,,1.0,,1.0
56243,,,1.0,,1.0
30455,,,1.0,,1.0
7352,,,2.0,1.0,3.0
1018,,,4.0,,4.0
131536,,,1.0,,1.0
28048,,,1.0,,1.0
16462,,,1.0,,1.0
5786,,,5.0,,5.0
270909,,,2.0,,2.0
264178,,,2.0,,2.0
64258,,,1.0,,1.0
33442,,,1.0,1.0,2.0
62585,,,2.0,,2.0
131921,,,1.0,,1.0
8414,,,2.0,,2.0
1448,,,1.0,,1.0
48950,,,3.0,,3.0
397029,,,1.0,,1.0
271319,,,3.0,,3.0
271226,,,2.0,,2.0
11816,,,2.0,,2.0
57615,,,6.0,,6.0
201021,,,1.0,,1.0
25398,,,2.0,,2.0
28333,,,2.0,,2.0
262169,,,2.0,,2.0
22313,,,2.0,,2.0
199760,,,1.0,,1.0
45760,,,2.0,,2.0
4855,,,1.0,,1.0
400381,,,1.0,,1.0
29709,,,1.0,,1.0
19477,,,1.0,,1.0
14734,,,1.0,,1.0
34322,,,1.0,,1.0
137130,,,1.0,,1.0
213220,,,4.0,,4.0
35362,,,1.0,,1.0
38337,,,3.0,,3.0
60134,,,3.0,,3.0
48737,,,1.0,,1.0
395747,,,4.0,4.0,8.0
62957,,,1.0,1.0,2.0
1742,,,1.0,1.0,2.0
12257,,,1.0,,1.0
398026,,,2.0,,2.0
23349,,,1.0,,1.0
136923,,,2.0,,2.0
8069,,,1.0,,1.0
399300,,,2.0,,2.0
140155,,,14.0,,14.0
10882,,,2.0,,2.0
26383,,,3.0,,3.0
1246,,,7.0,,7.0
133752,,,1.0,,1.0
35470,,,5.0,2.0,7.0
202391,,,5.0,,5.0
210512,,,1.0,,1.0
12978,,,2.0,,2.0
24547,,,3.0,1.0,4.0
24444,,,1.0,,1.0
24138,,,2.0,,2.0
202491,,,7.0,,7.0
29831,,,4.0,,4.0
202561,,,1.0,,1.0
29544,,,1.0,,1.0
62425,,,2.0,,2.0
35478,,,3.0,,3.0
34568,,,1.0,,1.0
266536,,,2.0,,2.0
31469,,,1.0,,1.0
206505,,,3.0,,3.0
211112,,,2.0,,2.0
201697,,,1.0,,1.0
268552,,,1.0,,1.0
268008,,,1.0,,1.0
265569,,,2.0,,2.0
269119,,,2.0,,2.0
269255,,,4.0,,4.0
269782,,,1.0,,1.0
262391,,,3.0,,3.0
268211,,,1.0,,1.0
63182,,,1.0,,1.0
200819,,,1.0,,1.0
207381,,,1.0,,1.0
325,,,4.0,,4.0
355,,,10.0,,10.0
368,,,4.0,,4.0
17987,,,2.0,2.0,4.0
140220,,,1.0,,1.0
199196,,,10.0,,10.0
35917,,,1.0,,1.0
400383,,,2.0,,2.0
1403,,,4.0,1.0,5.0
395461,,,1.0,,1.0
14374,,,3.0,,3.0
393789,,,2.0,,2.0
27277,,,2.0,,2.0
396579,,,6.0,4.0,10.0
399672,,,1.0,,1.0
15313,,,1.0,,1.0
54548,,,4.0,,4.0
50225,,,8.0,,8.0
213363,,,1.0,,1.0
52116,,,2.0,,2.0
42478,,,1.0,,1.0
51431,,,4.0,,4.0
12365,,,1.0,1.0,2.0
213200,,,3.0,,3.0
213273,,,1.0,,1.0
210906,,,3.0,,3.0
44515,,,2.0,,2.0
34470,,,1.0,,1.0
199731,,,1.0,,1.0
197600,,,1.0,1.0,2.0
396535,,,3.0,,3.0
28723,,,2.0,,2.0
202147,,,1.0,,1.0
62106,,,1.0,,1.0
49744,,,1.0,,1.0
42401,,,2.0,,2.0
34773,,,1.0,,1.0
211760,,,1.0,,1.0
141486,,,4.0,,4.0
133967,,,2.0,,2.0
132750,,,1.0,,1.0
142647,,,1.0,,1.0
150621,,,2.0,,2.0
137138,,,2.0,,2.0
136937,,,2.0,,2.0
150944,,,1.0,,1.0
137496,,,3.0,,3.0
138221,,,2.0,,2.0
150046,,,1.0,,1.0
45291,,,1.0,,1.0
149315,,,2.0,,2.0
134260,,,2.0,,2.0
135043,,,3.0,,3.0
201864,,,1.0,,1.0
50301,,,1.0,,1.0
45985,,,1.0,,1.0
18118,,,2.0,,2.0
61664,,,2.0,,2.0
1255,,,1.0,,1.0
11489,,,1.0,,1.0
19889,,,1.0,,1.0
19661,,,4.0,,4.0
19254,,,1.0,,1.0
28403,,,1.0,1.0,2.0
33770,,,1.0,,1.0
8698,,,1.0,,1.0
3592,,,1.0,,1.0
27047,,,1.0,,1.0
26611,,,6.0,8.0,14.0
264981,,,1.0,,1.0
12171,,,1.0,,1.0
3762,,,2.0,,2.0
63459,,,2.0,,2.0
266437,,,3.0,,3.0
50323,,,2.0,,2.0
58158,,,2.0,,2.0
52918,,,2.0,,2.0
271862,,,2.0,,2.0
28481,,,1.0,,1.0
271197,,,1.0,1.0,2.0
52356,,,1.0,,1.0
28006,,,3.0,1.0,4.0
59788,,,2.0,,2.0
203680,,,1.0,,1.0
198659,,,3.0,,3.0
9029,,,1.0,,1.0
270238,,,1.0,,1.0
262665,,,2.0,,2.0
49291,,,1.0,,1.0
41735,,,2.0,,2.0
50643,,,2.0,,2.0
38011,,,8.0,,8.0
273659,,,1.0,,1.0
16339,,,5.0,,5.0
24661,,,1.0,,1.0
4804,,,6.0,,6.0
203451,,,1.0,,1.0
199556,,,1.0,,1.0
20746,,,4.0,,4.0
42440,,,4.0,,4.0
44709,,,1.0,,1.0
209372,,,12.0,,12.0
206150,,,2.0,,2.0
207743,,,1.0,,1.0
29310,,,5.0,,5.0
135061,,,3.0,,3.0
134963,,,4.0,,4.0
22606,,,2.0,,2.0
205544,,,1.0,,1.0
18004,,,3.0,,3.0
208949,,,1.0,,1.0
31775,,,1.0,,1.0
29852,,,1.0,,1.0
8014,,,1.0,,1.0
398766,,,2.0,,2.0
270519,,,2.0,4.0,6.0
24139,,,1.0,,1.0
200451,,,2.0,,2.0
198770,,,2.0,,2.0
201909,,,1.0,,1.0
34534,,,1.0,,1.0
12716,,,1.0,,1.0
50835,,,2.0,,2.0
57844,,,6.0,,6.0
52023,,,1.0,,1.0
17267,,,1.0,,1.0
136633,,,1.0,,1.0
37334,,,3.0,,3.0
37069,,,3.0,,3.0
37414,,,2.0,,2.0
17882,,,1.0,,1.0
396948,,,1.0,,1.0
45110,,,2.0,,2.0
400529,,,2.0,,2.0
30221,,,1.0,,1.0
16612,,,3.0,,3.0
38778,,,1.0,,1.0
208594,,,1.0,,1.0
58762,,,1.0,,1.0
208064,,,1.0,,1.0
268614,,,1.0,,1.0
267952,,,3.0,2.0,5.0
268051,,,11.0,,11.0
268786,,,2.0,4.0,6.0
269079,,,8.0,,8.0
262698,,,1.0,,1.0
328957,,,2.0,,2.0
263491,,,1.0,,1.0
140031,,,2.0,,2.0
9471,,,1.0,,1.0
356,,,11.0,,11.0
9802,,,1.0,,1.0
9308,,,2.0,,2.0
9919,,,6.0,,6.0
64043,,,2.0,,2.0
141998,,,3.0,,3.0
9942,,,1.0,,1.0
35372,,,1.0,,1.0
48123,,,1.0,,1.0
6995,,,1.0,,1.0
2552,,,1.0,,1.0
26328,,,2.0,,2.0
14671,,,1.0,,1.0
22051,,,2.0,,2.0
54300,,,1.0,,1.0
396570,,,1.0,1.0,2.0
40306,,,2.0,,2.0
266184,,,2.0,,2.0
399800,,,1.0,,1.0
206387,,,2.0,,2.0
21060,,,2.0,1.0,3.0
29046,,,2.0,,2.0
203561,,,1.0,,1.0
209348,,,4.0,,4.0
56440,,,1.0,,1.0
57531,,,1.0,,1.0
208911,,,4.0,,4.0
48212,,,1.0,,1.0
8847,,,2.0,,2.0
48780,,,2.0,,2.0
37649,,,3.0,,3.0
329167,,,2.0,,2.0
138823,,,1.0,2.0,3.0
7532,,,1.0,,1.0
150586,,,2.0,,2.0
45887,,,2.0,,2.0
141004,,,2.0,,2.0
46032,,,1.0,,1.0
149940,,,1.0,,1.0
135441,,,1.0,,1.0
17428,,,1.0,,1.0
38482,,,1.0,,1.0
38363,,,5.0,,5.0
11161,,,3.0,,3.0
61856,,,10.0,,10.0
61670,,,6.0,,6.0
263717,,,4.0,,4.0
266846,,,2.0,,2.0
198578,,,2.0,,2.0
28183,,,3.0,1.0,4.0
393964,,,1.0,,1.0
46337,,,1.0,,1.0
10806,,,5.0,,5.0
394493,,,1.0,,1.0
201101,,,6.0,,6.0
263221,,,1.0,,1.0
266867,,,3.0,,3.0
265245,,,1.0,,1.0
28128,,,9.0,,9.0
266296,,,2.0,,2.0
28023,,,2.0,,2.0
271634,,,1.0,,1.0
271389,,,5.0,,5.0
42183,,,1.0,,1.0
59625,,,4.0,,4.0
202382,,,1.0,,1.0
202978,,,2.0,,2.0
39534,,,2.0,,2.0
270886,,,9.0,,9.0
270344,,,1.0,,1.0
263243,,,1.0,,1.0
267494,,,4.0,,4.0
2472,,,1.0,,1.0
44209,,,1.0,,1.0
21208,,,1.0,,1.0
406,,,1.0,,1.0
27223,,,1.0,,1.0
271906,,,1.0,,1.0
398019,,,8.0,2.0,10.0
44090,,,2.0,,2.0
209117,,,6.0,,6.0
57878,,,2.0,,2.0
59441,,,7.0,,7.0
399686,,,2.0,2.0,4.0
209043,,,7.0,,7.0
205553,,,1.0,,1.0
1649,,,5.0,,5.0
3909,,,2.0,,2.0
4546,,,1.0,,1.0
4771,,,1.0,,1.0
55441,,,1.0,,1.0
30404,,,1.0,,1.0
53508,,,2.0,,2.0
17488,,,6.0,,6.0
134543,,,1.0,4.0,5.0
29884,,,1.0,,1.0
3259,,,1.0,,1.0
50962,,,4.0,,4.0
29580,,,3.0,,3.0
57172,,,1.0,,1.0
397239,,,6.0,,6.0
397234,,,7.0,,7.0
397215,,,6.0,2.0,8.0
397225,,,6.0,2.0,8.0
397232,,,8.0,,8.0
397222,,,6.0,,6.0
397220,,,7.0,8.0,15.0
397237,,,4.0,,4.0
397218,,,9.0,4.0,13.0
395717,,,1.0,,1.0
21003,,,2.0,,2.0
272851,,,1.0,,1.0
271957,,,3.0,,3.0
134729,,,1.0,,1.0
62618,,,1.0,,1.0
23872,,,4.0,,4.0
209378,,,1.0,,1.0
206776,,,1.0,,1.0
269072,,,3.0,,3.0
265294,,,1.0,,1.0
397071,,,2.0,,2.0
139471,,,2.0,,2.0
267206,,,6.0,,6.0
262437,,,9.0,,9.0
135257,,,1.0,,1.0
38529,,,1.0,,1.0
55423,,,1.0,,1.0
329,,,1.0,,1.0
38667,,,3.0,,3.0
49352,,,4.0,,4.0
46452,,,1.0,,1.0
393818,,,1.0,,1.0
22070,,,1.0,,1.0
6157,,,1.0,,1.0
11478,,,2.0,,2.0
11693,,,1.0,,1.0
32880,,,1.0,,1.0
4986,,,1.0,,1.0
397204,,,7.0,7.0,14.0
20172,,,5.0,5.0,10.0
19047,,,2.0,,2.0
22136,,,1.0,,1.0
62712,,,1.0,,1.0
47331,,,1.0,,1.0
209240,,,1.0,,1.0
21104,,,1.0,,1.0
6782,,,1.0,,1.0
9215,,,1.0,,1.0
44932,,,2.0,,2.0
199458,,,1.0,,1.0
12658,,,1.0,,1.0
328961,,,1.0,,1.0
131460,,,2.0,,2.0
58381,,,2.0,,2.0
9387,,,4.0,,4.0
132173,,,1.0,,1.0
24086,,,4.0,,4.0
131374,,,2.0,,2.0
137100,,,2.0,,2.0
140757,,,1.0,,1.0
150025,,,1.0,,1.0
7565,,,2.0,,2.0
58521,,,2.0,,2.0
209611,,,1.0,,1.0
137471,,,2.0,,2.0
375,,,1.0,,1.0
3613,,,1.0,,1.0
3918,,,2.0,,2.0
1411,,,4.0,,4.0
27274,,,1.0,,1.0
264047,,,2.0,1.0,3.0
46192,,,1.0,,1.0
201012,,,5.0,,5.0
21589,,,1.0,,1.0
396499,,,3.0,,3.0
36548,,,1.0,,1.0
23476,,,1.0,,1.0
264723,,,3.0,,3.0
211508,,,1.0,,1.0
271123,,,1.0,,1.0
211873,,,2.0,,2.0
35479,,,6.0,,6.0
28212,,,1.0,,1.0
15679,,,1.0,,1.0
2597,,,4.0,2.0,6.0
133972,,,1.0,,1.0
205233,,,2.0,,2.0
50027,,,2.0,,2.0
37323,,,3.0,,3.0
22215,,,2.0,,2.0
33316,,,1.0,,1.0
33411,,,4.0,,4.0
4795,,,1.0,,1.0
18964,,,1.0,,1.0
4232,,,2.0,,2.0
5384,,,2.0,,2.0
207990,,,2.0,,2.0
29684,,,3.0,,3.0
50825,,,6.0,,6.0
211975,,,5.0,,5.0
17621,,,2.0,1.0,3.0
6253,,,2.0,,2.0
45814,,,2.0,,2.0
398395,,,4.0,,4.0
398427,,,1.0,,1.0
19115,,,1.0,,1.0
16345,,,7.0,,7.0
47844,,,2.0,,2.0
12679,,,3.0,,3.0
135253,,,2.0,,2.0
57794,,,2.0,,2.0
397233,,,5.0,,5.0
205312,,,1.0,,1.0
2568,,,1.0,,1.0
32586,,,5.0,,5.0
55080,,,2.0,,2.0
134766,,,3.0,,3.0
266061,,,1.0,,1.0
205893,,,1.0,,1.0
400298,,,3.0,,3.0
263824,,,4.0,1.0,5.0
267664,,,1.0,,1.0
207177,,,4.0,,4.0
207907,,,1.0,,1.0
208570,,,1.0,,1.0
35251,,,2.0,,2.0
268516,,,1.0,1.0,2.0
268642,,,2.0,,2.0
269316,,,5.0,,5.0
140403,,,1.0,,1.0
328106,,,3.0,,3.0
211399,,,1.0,,1.0
42905,,,1.0,,1.0
20911,,,1.0,,1.0
393427,,,3.0,,3.0
7262,,,1.0,,1.0
14569,,,1.0,,1.0
1226,,,2.0,,2.0
26703,,,2.0,,2.0
46454,,,1.0,,1.0
396605,,,4.0,4.0,8.0
20222,,,1.0,,1.0
55189,,,1.0,,1.0
211936,,,1.0,,1.0
34552,,,1.0,,1.0
210671,,,1.0,,1.0
212886,,,4.0,,4.0
47563,,,1.0,,1.0
12046,,,1.0,,1.0
132905,,,2.0,,2.0
150722,,,2.0,,2.0
64297,,,2.0,,2.0
136516,,,2.0,,2.0
135554,,,3.0,,3.0
137485,,,4.0,,4.0
136806,,,1.0,,1.0
147040,,,1.0,,1.0
147294,,,2.0,,2.0
147164,,,1.0,,1.0
24427,,,1.0,,1.0
264487,,,10.0,,10.0
264136,,,1.0,,1.0
262916,,,6.0,,6.0
264340,,,2.0,,2.0
262550,,,10.0,,10.0
199541,,,2.0,,2.0
28414,,,1.0,,1.0
10955,,,1.0,,1.0
33405,,,2.0,,2.0
267432,,,1.0,,1.0
262514,,,2.0,,2.0
210066,,,7.0,,7.0
52953,,,1.0,,1.0
28586,,,2.0,2.0,4.0
263637,,,1.0,,1.0
60533,,,1.0,,1.0
397194,,,2.0,6.0,8.0
396543,,,3.0,1.0,4.0
263058,,,2.0,,2.0
28015,,,1.0,,1.0
270348,,,2.0,,2.0
63081,,,2.0,,2.0
13928,,,1.0,,1.0
394404,,,2.0,,2.0
272913,,,3.0,,3.0
23948,,,2.0,,2.0
38784,,,2.0,,2.0
17856,,,1.0,,1.0
7040,,,1.0,,1.0
211373,,,7.0,,7.0
204603,,,1.0,,1.0
60458,,,3.0,,3.0
51235,,,1.0,,1.0
54339,,,6.0,,6.0
202759,,,1.0,,1.0
62532,,,1.0,1.0,2.0
22258,,,2.0,2.0,4.0
46231,,,1.0,,1.0
16823,,,2.0,,2.0
270496,,,6.0,,6.0
22554,,,2.0,,2.0
27533,,,4.0,,4.0
58593,,,4.0,,4.0
400619,,,2.0,,2.0
28419,,,2.0,,2.0
211804,,,1.0,,1.0
140902,,,1.0,,1.0
59504,,,1.0,4.0,5.0
267695,,,1.0,,1.0
271599,,,2.0,,2.0
268979,,,2.0,,2.0
269795,,,1.0,,1.0
50851,,,1.0,,1.0
17971,,,6.0,,6.0
36261,,,1.0,,1.0
206564,,,3.0,,3.0
56533,,,2.0,,2.0
212329,,,2.0,2.0,4.0
62566,,,2.0,,2.0
329129,,,2.0,,2.0
328838,,,1.0,,1.0
59183,,,4.0,,4.0
141335,,,1.0,,1.0
139446,,,1.0,,1.0
136151,,,4.0,,4.0
212939,,,3.0,,3.0
199237,,,2.0,,2.0
26783,,,3.0,,3.0
16153,,,3.0,,3.0
398145,,,1.0,,1.0
13860,,,2.0,,2.0
28530,,,2.0,,2.0
27348,,,1.0,,1.0
396338,,,2.0,,2.0
23397,,,1.0,,1.0
28250,,,6.0,,6.0
266275,,,1.0,,1.0
263116,,,4.0,,4.0
271490,,,2.0,1.0,3.0
270562,,,1.0,,1.0
263676,,,2.0,,2.0
56683,,,3.0,,3.0
40479,,,2.0,,2.0
61782,,,9.0,,9.0
5237,,,4.0,,4.0
5329,,,2.0,,2.0
44208,,,1.0,,1.0
135542,,,1.0,,1.0
9674,,,9.0,,9.0
147293,,,5.0,,5.0
37053,,,2.0,,2.0
39501,,,2.0,,2.0
147186,,,4.0,,4.0
268149,,,6.0,,6.0
266978,,,2.0,,2.0
267421,,,4.0,,4.0
268233,,,6.0,,6.0
207636,,,1.0,,1.0
41164,,,3.0,,3.0
337,,,5.0,,5.0
38071,,,3.0,,3.0
6802,,,2.0,,2.0
11915,,,2.0,,2.0
397893,,,2.0,,2.0
19901,,,9.0,,9.0
396610,,,1.0,2.0,3.0
397207,,,3.0,3.0,6.0
20431,,,2.0,1.0,3.0
36631,,,3.0,3.0,6.0
208800,,,1.0,,1.0
61084,,,2.0,,2.0
50670,,,1.0,,1.0
3348,,,2.0,,2.0
328427,,,2.0,,2.0
138156,,,1.0,,1.0
135602,,,2.0,,2.0
133809,,,1.0,,1.0
134112,,,2.0,,2.0
136438,,,1.0,,1.0
38842,,,1.0,,1.0
264545,,,1.0,,1.0
11105,,,2.0,,2.0
400856,,,1.0,,1.0
3548,,,8.0,,8.0
5264,,,6.0,,6.0
398156,,,2.0,,2.0
19400,,,1.0,,1.0
264902,,,2.0,2.0,4.0
206217,,,1.0,,1.0
203904,,,2.0,,2.0
205490,,,2.0,,2.0
28243,,,1.0,,1.0
53140,,,10.0,,10.0
263299,,,1.0,,1.0
4880,,,2.0,,2.0
17841,,,4.0,,4.0
29256,,,4.0,,4.0
62005,,,2.0,1.0,3.0
