Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
9487,2.0,,,,2.0
400718,1.0,,1.0,,2.0
3561,1.0,,,,1.0
9318,1.0,,,,1.0
23724,1.0,,,,1.0
9505,1.0,1.0,,,2.0
12222,1.0,,,,1.0
21342,1.0,1.0,,,2.0
31216,1.0,,,,1.0
8455,1.0,,,,1.0
55081,1.0,,1.0,,2.0
12637,1.0,,,,1.0
24724,1.0,,,,1.0
52925,1.0,,,,1.0
6128,1.0,,,,1.0
39835,1.0,,,,1.0
50581,1.0,,,,1.0
38195,1.0,,,,1.0
45102,1.0,,,,1.0
198906,1.0,,,,1.0
577,1.0,,,,1.0
12129,1.0,,,,1.0
265855,1.0,,,,1.0
6253,1.0,,1.0,,2.0
10584,1.0,,,,1.0
46216,1.0,,,,1.0
4750,1.0,,,,1.0
45430,1.0,,,,1.0
10242,1.0,1.0,,,2.0
8757,1.0,,,,1.0
400517,1.0,1.0,,,2.0
16164,1.0,,,,1.0
151188,1.0,,,,1.0
46246,1.0,,1.0,,2.0
394968,1.0,,,,1.0
266951,1.0,,,,1.0
265684,1.0,,,,1.0
45582,1.0,1.0,,,2.0
29648,1.0,,,,1.0
41750,1.0,,,,1.0
61157,1.0,,,,1.0
39180,1.0,,,,1.0
61595,1.0,,,,1.0
395321,1.0,,,,1.0
14754,1.0,,,,1.0
36908,1.0,,,,1.0
37249,1.0,,1.0,,2.0
29091,1.0,,,,1.0
327738,1.0,,,,1.0
327782,1.0,,,,1.0
37020,1.0,,,,1.0
36951,1.0,,,,1.0
133111,1.0,,1.0,,2.0
24534,1.0,,,,1.0
211495,1.0,1.0,,,2.0
265819,1.0,,1.0,,2.0
269416,1.0,,,,1.0
39923,1.0,,,,1.0
208638,1.0,,1.0,,2.0
61970,1.0,,,,1.0
39371,1.0,,1.0,,2.0
15589,1.0,,,,1.0
39384,1.0,,,,1.0
264161,1.0,,,,1.0
263910,1.0,,,,1.0
268483,1.0,,,,1.0
265482,1.0,,,,1.0
28169,1.0,,1.0,,2.0
268829,1.0,,,,1.0
53153,1.0,,,,1.0
269747,1.0,,1.0,,2.0
262900,1.0,1.0,1.0,,3.0
271331,1.0,,1.0,,2.0
53047,1.0,,,,1.0
52508,1.0,,,,1.0
267398,1.0,1.0,,,2.0
268317,1.0,,,,1.0
13247,1.0,,,,1.0
212217,1.0,,,,1.0
30058,1.0,,,,1.0
136457,1.0,,,,1.0
51957,1.0,,,,1.0
26949,1.0,,,,1.0
7861,1.0,,1.0,,2.0
6404,1.0,,,,1.0
30325,1.0,1.0,,1.0,3.0
63010,1.0,,,,1.0
19528,1.0,1.0,,,2.0
23053,1.0,,,,1.0
266165,1.0,1.0,1.0,1.0,4.0
19904,1.0,,,,1.0
395442,1.0,,,,1.0
213202,1.0,,,,1.0
49234,1.0,,,,1.0
197790,1.0,,,,1.0
12759,1.0,,,,1.0
199118,1.0,,,,1.0
205550,1.0,,,,1.0
199568,1.0,,,,1.0
198225,1.0,1.0,,,2.0
28899,1.0,,,,1.0
205774,1.0,,,,1.0
48089,1.0,,,,1.0
56619,1.0,,,,1.0
45001,1.0,,,,1.0
328317,1.0,,,,1.0
134804,1.0,,,,1.0
131268,1.0,,,,1.0
55366,1.0,,,,1.0
150659,1.0,1.0,1.0,1.0,4.0
136654,1.0,,,,1.0
138934,1.0,,,,1.0
141293,1.0,,,,1.0
38204,1.0,,,,1.0
141961,1.0,,,,1.0
141842,1.0,,,,1.0
38224,1.0,,,,1.0
265892,1.0,,,,1.0
53135,1.0,,1.0,,2.0
264544,1.0,1.0,,,2.0
32611,1.0,1.0,,,2.0
5409,1.0,,,,1.0
265166,1.0,,1.0,,2.0
5722,1.0,,,,1.0
264864,1.0,,,,1.0
19865,1.0,,,,1.0
263338,1.0,,,,1.0
17044,1.0,,,,1.0
263496,1.0,,1.0,,2.0
271020,1.0,,,,1.0
270847,1.0,1.0,,,2.0
271533,1.0,1.0,,,2.0
207221,1.0,,,,1.0
9104,1.0,,,,1.0
205011,1.0,,,,1.0
211357,1.0,,,,1.0
263022,1.0,,,,1.0
28267,1.0,,,,1.0
271138,1.0,,,,1.0
28298,1.0,,,,1.0
63151,1.0,,,,1.0
328607,1.0,,,,1.0
35306,1.0,,,,1.0
51068,1.0,,,,1.0
54821,1.0,,,,1.0
17238,1.0,,,,1.0
263182,1.0,,,,1.0
270138,1.0,,1.0,,2.0
52437,1.0,,,,1.0
26118,1.0,,,,1.0
270282,1.0,,,,1.0
24209,1.0,,,,1.0
45749,1.0,,,,1.0
53643,1.0,,,,1.0
63226,1.0,,,,1.0
3462,,1.0,6.0,,7.0
8218,,3.0,,,3.0
29396,,1.0,,,1.0
12859,,1.0,,,1.0
49434,,3.0,,,3.0
212567,,6.0,,,6.0
5610,,1.0,,,1.0
8772,,2.0,,,2.0
8849,,2.0,,,2.0
197155,,7.0,,,7.0
29632,,6.0,,,6.0
29467,,1.0,,,1.0
213230,,2.0,2.0,,4.0
39305,,1.0,,,1.0
34019,,1.0,,,1.0
44530,,1.0,,,1.0
41653,,1.0,,,1.0
27947,,2.0,,3.0,5.0
62943,,2.0,5.0,,7.0
14244,,6.0,,,6.0
21700,,11.0,,,11.0
3204,,1.0,,,1.0
394378,,1.0,,,1.0
46995,,1.0,,1.0,2.0
262355,,9.0,,,9.0
17547,,2.0,,,2.0
21433,,1.0,,1.0,2.0
10310,,8.0,,,8.0
34863,,1.0,,,1.0
15935,,1.0,,,1.0
50837,,3.0,,,3.0
20495,,4.0,,,4.0
50763,,3.0,,2.0,5.0
58601,,6.0,,,6.0
25459,,1.0,,,1.0
271791,,1.0,1.0,2.0,4.0
262596,,1.0,,1.0,2.0
269820,,2.0,1.0,,3.0
263097,,3.0,,,3.0
36924,,1.0,,,1.0
50628,,1.0,,,1.0
28189,,1.0,,,1.0
267575,,1.0,,,1.0
264525,,2.0,,9.0,11.0
57179,,1.0,,,1.0
15562,,11.0,,,11.0
62000,,1.0,,,1.0
268200,,1.0,,8.0,9.0
268690,,2.0,,,2.0
263047,,3.0,,,3.0
263327,,5.0,,,5.0
272769,,2.0,,2.0,4.0
269587,,1.0,,,1.0
39288,,10.0,,,10.0
25220,,1.0,,,1.0
48426,,1.0,,1.0,2.0
42385,,3.0,,1.0,4.0
60679,,1.0,,,1.0
209193,,1.0,2.0,1.0,4.0
34233,,1.0,,,1.0
48921,,1.0,,,1.0
205582,,2.0,,,2.0
63293,,1.0,3.0,4.0,8.0
328714,,2.0,,,2.0
131464,,1.0,,,1.0
141253,,1.0,2.0,,3.0
396367,,1.0,,,1.0
52751,,1.0,,,1.0
264013,,9.0,,,9.0
47648,,1.0,,,1.0
13506,,6.0,,,6.0
140731,,6.0,,,6.0
52869,,2.0,,,2.0
262381,,1.0,,,1.0
35717,,1.0,,,1.0
198101,,1.0,,,1.0
202096,,1.0,,,1.0
15645,,3.0,,,3.0
203352,,1.0,,,1.0
207537,,1.0,,,1.0
205049,,1.0,2.0,1.0,4.0
31649,,9.0,,,9.0
197058,,1.0,,,1.0
25238,,1.0,,1.0,2.0
271302,,1.0,,,1.0
213045,,7.0,,,7.0
151194,,1.0,,1.0,2.0
39753,,6.0,,,6.0
136535,,2.0,,,2.0
212995,,3.0,,1.0,4.0
35619,,4.0,,,4.0
200890,,1.0,,,1.0
206315,,1.0,,,1.0
207338,,1.0,,,1.0
203664,,3.0,,,3.0
38040,,3.0,,,3.0
49870,,2.0,,,2.0
203779,,1.0,,,1.0
23352,,1.0,,,1.0
9678,,2.0,,,2.0
24961,,6.0,,,6.0
2027,,3.0,,,3.0
22911,,2.0,,,2.0
42,,4.0,,,4.0
20539,,2.0,,,2.0
13004,,4.0,,,4.0
6877,,5.0,,,5.0
265264,,1.0,,,1.0
131270,,2.0,,,2.0
262476,,6.0,,,6.0
139057,,1.0,,1.0,2.0
202365,,5.0,,,5.0
63969,,2.0,2.0,,4.0
35807,,2.0,,1.0,3.0
266142,,1.0,,,1.0
272541,,1.0,,,1.0
262734,,1.0,,,1.0
268815,,1.0,,,1.0
267079,,2.0,,,2.0
269553,,1.0,,,1.0
28300,,1.0,,,1.0
269366,,1.0,,,1.0
267050,,1.0,,,1.0
269649,,1.0,,,1.0
266914,,1.0,,,1.0
266959,,1.0,,,1.0
263649,,4.0,,,4.0
262567,,1.0,,,1.0
43962,,5.0,,5.0,10.0
7633,,2.0,2.0,2.0,6.0
138621,,1.0,4.0,,5.0
209650,,1.0,,,1.0
140442,,5.0,,,5.0
141988,,2.0,,,2.0
61637,,3.0,,5.0,8.0
265914,,1.0,,,1.0
61900,,1.0,,,1.0
200478,,1.0,,,1.0
262978,,1.0,,,1.0
265148,,1.0,,,1.0
52625,,1.0,,,1.0
28250,,1.0,,1.0,2.0
52802,,1.0,,,1.0
61802,,1.0,,,1.0
271211,,1.0,,,1.0
53075,,1.0,,,1.0
262311,,1.0,,,1.0
52781,,1.0,,,1.0
271074,,1.0,,,1.0
263539,,1.0,,,1.0
27941,,1.0,,,1.0
266216,,2.0,,2.0,4.0
270293,,1.0,,,1.0
141237,,5.0,,,5.0
207445,,5.0,,,5.0
203333,,5.0,,,5.0
203024,,4.0,,,4.0
40630,,2.0,,,2.0
8881,,2.0,1.0,,3.0
21412,,2.0,,,2.0
16302,,1.0,,,1.0
30781,,8.0,,,8.0
60880,,1.0,,1.0,2.0
721,,2.0,7.0,,9.0
3770,,1.0,1.0,,2.0
21575,,4.0,1.0,,5.0
394256,,1.0,1.0,,2.0
399868,,1.0,,,1.0
28663,,1.0,,,1.0
23487,,2.0,,,2.0
263703,,2.0,,,2.0
21570,,4.0,,4.0,8.0
58505,,1.0,,,1.0
28284,,1.0,,,1.0
266602,,1.0,,,1.0
52901,,2.0,,,2.0
264589,,2.0,,,2.0
28434,,1.0,,1.0,2.0
265615,,1.0,,,1.0
61478,,1.0,,,1.0
27647,,2.0,,,2.0
43623,,2.0,,,2.0
136308,,1.0,,,1.0
137102,,1.0,,,1.0
7516,,1.0,,,1.0
141621,,4.0,,,4.0
142470,,1.0,,,1.0
134909,,1.0,,,1.0
264580,,1.0,,,1.0
28360,,1.0,,,1.0
270119,,1.0,,,1.0
265189,,1.0,2.0,1.0,4.0
266430,,2.0,,,2.0
61486,,2.0,,,2.0
52442,,1.0,,1.0,2.0
27875,,2.0,,2.0,4.0
28107,,1.0,,1.0,2.0
52314,,2.0,,,2.0
264630,,2.0,,2.0,4.0
28548,,2.0,,,2.0
64475,,4.0,,,4.0
204382,,4.0,,4.0,8.0
272435,,2.0,,,2.0
39526,,2.0,,,2.0
270885,,2.0,,,2.0
265627,,1.0,,2.0,3.0
272910,,2.0,,,2.0
271670,,2.0,,1.0,3.0
199605,,7.0,,7.0,14.0
213262,,4.0,,1.0,5.0
211380,,4.0,,,4.0
6025,,2.0,,2.0,4.0
139328,,3.0,,1.0,4.0
199763,,5.0,,,5.0
46450,,2.0,,,2.0
134756,,4.0,,6.0,10.0
54825,,1.0,,,1.0
44066,,1.0,,,1.0
28968,,1.0,,,1.0
208722,,1.0,,,1.0
7979,,2.0,,,2.0
18450,,2.0,,,2.0
53850,,2.0,,,2.0
60011,,2.0,,,2.0
395605,,1.0,,,1.0
203314,,2.0,,,2.0
54133,,5.0,,,5.0
28158,,3.0,,,3.0
63916,,1.0,,,1.0
48500,,1.0,,1.0,2.0
24389,,4.0,,5.0,9.0
263702,,1.0,2.0,,3.0
27901,,2.0,,,2.0
263127,,3.0,,,3.0
263238,,2.0,,2.0,4.0
272808,,1.0,,1.0,2.0
37302,,2.0,,,2.0
10032,,2.0,,,2.0
210041,,2.0,,,2.0
266152,,1.0,,,1.0
64089,,1.0,,1.0,2.0
19679,,1.0,,,1.0
59239,,1.0,,,1.0
53005,,4.0,,,4.0
267953,,2.0,,,2.0
268817,,3.0,,,3.0
61468,,2.0,,,2.0
52971,,3.0,2.0,,5.0
266924,,2.0,,2.0,4.0
267256,,1.0,,,1.0
38136,,2.0,,,2.0
39904,,2.0,,,2.0
40523,,2.0,,,2.0
8423,,2.0,,1.0,3.0
44291,,2.0,,,2.0
25376,,1.0,,,1.0
63801,,2.0,,,2.0
45785,,1.0,,1.0,2.0
265762,,2.0,,2.0,4.0
272043,,2.0,,,2.0
264918,,1.0,1.0,,2.0
270092,,1.0,,1.0,2.0
272094,,1.0,,1.0,2.0
61107,,2.0,,,2.0
270306,,2.0,,,2.0
47995,,1.0,,,1.0
32336,,1.0,,1.0,2.0
38173,,3.0,,,3.0
204307,,1.0,,1.0,2.0
199918,,2.0,,,2.0
60445,,2.0,,2.0,4.0
203472,,2.0,,,2.0
149423,,4.0,,,4.0
201217,,3.0,,1.0,4.0
28695,,1.0,,1.0,2.0
198714,,1.0,,1.0,2.0
200952,,1.0,,1.0,2.0
202427,,6.0,,,6.0
207079,,1.0,,,1.0
199613,,2.0,,,2.0
202929,,4.0,,,4.0
213164,,2.0,,,2.0
57521,,2.0,,,2.0
202151,,3.0,,,3.0
18403,,2.0,2.0,1.0,5.0
12843,,3.0,1.0,3.0,7.0
35277,,1.0,,3.0,4.0
8641,,1.0,2.0,,3.0
203417,,1.0,,,1.0
42263,,2.0,,,2.0
136039,,2.0,,,2.0
10913,,2.0,,,2.0
21559,,1.0,,,1.0
6233,,2.0,,,2.0
212483,,4.0,,1.0,5.0
25862,,1.0,,1.0,2.0
398447,,2.0,,,2.0
56704,,1.0,,,1.0
211398,,2.0,,,2.0
62513,,2.0,,,2.0
396055,,1.0,,,1.0
37497,,1.0,,,1.0
24691,,2.0,2.0,,4.0
212123,,2.0,,,2.0
206477,,2.0,,,2.0
42394,,2.0,,,2.0
211244,,2.0,,,2.0
205102,,2.0,,,2.0
205531,,2.0,,,2.0
8298,,2.0,,,2.0
4842,,2.0,,,2.0
57883,,2.0,,,2.0
267973,,2.0,,,2.0
61586,,1.0,,,1.0
208702,,2.0,,,2.0
212635,,2.0,,,2.0
268563,,2.0,,,2.0
264105,,1.0,,1.0,2.0
64114,,2.0,,,2.0
262424,,2.0,,,2.0
269579,,2.0,,2.0,4.0
400042,,2.0,,,2.0
198408,,2.0,,,2.0
207490,,1.0,,,1.0
51744,,1.0,,,1.0
49423,,1.0,,1.0,2.0
57401,,2.0,,,2.0
137490,,1.0,,1.0,2.0
210103,,2.0,,,2.0
17138,,2.0,,,2.0
271028,,1.0,,1.0,2.0
39822,,1.0,,,1.0
41009,,1.0,,,1.0
211037,,2.0,,,2.0
204253,,1.0,,1.0,2.0
207803,,2.0,,,2.0
270542,,1.0,,1.0,2.0
112,,2.0,,,2.0
200132,,2.0,,,2.0
16701,,2.0,,,2.0
270271,,4.0,,,4.0
141694,,5.0,,,5.0
209075,,2.0,,,2.0
212746,,2.0,,,2.0
213204,,2.0,,,2.0
213092,,2.0,,1.0,3.0
205593,,2.0,,,2.0
212518,,2.0,,,2.0
211088,,2.0,,,2.0
205088,,4.0,,,4.0
51861,,2.0,,,2.0
8949,,2.0,,,2.0
210941,,4.0,,,4.0
210833,,2.0,,,2.0
200270,,1.0,,,1.0
210577,,2.0,,,2.0
56662,,2.0,,,2.0
207394,,2.0,,,2.0
211696,,2.0,,,2.0
211671,,2.0,,,2.0
212129,,2.0,,,2.0
209022,,2.0,,,2.0
207424,,2.0,,,2.0
209300,,2.0,,,2.0
142281,,2.0,,,2.0
134993,,2.0,,,2.0
212360,,2.0,,,2.0
205432,,4.0,,,4.0
207071,,2.0,,,2.0
213361,,2.0,,,2.0
142130,,2.0,,2.0,4.0
212425,,2.0,,,2.0
399196,,2.0,,,2.0
204508,,5.0,,,5.0
207941,,4.0,,,4.0
210932,,2.0,,,2.0
212085,,2.0,,,2.0
207740,,4.0,,,4.0
211869,,2.0,,,2.0
208434,,2.0,,,2.0
212856,,2.0,,,2.0
207613,,2.0,,,2.0
205183,,2.0,,,2.0
204438,,2.0,,,2.0
207149,,2.0,,,2.0
210481,,2.0,,,2.0
213015,,2.0,,,2.0
209261,,2.0,,,2.0
212767,,2.0,,,2.0
211168,,2.0,,,2.0
211688,,2.0,,,2.0
210076,,2.0,,,2.0
208370,,2.0,,,2.0
204982,,2.0,,,2.0
213244,,2.0,,,2.0
61421,,2.0,,,2.0
209164,,2.0,,,2.0
4134,,4.0,,,4.0
8368,,1.0,,,1.0
31042,,1.0,,,1.0
13030,,6.0,,,6.0
25180,,4.0,,,4.0
28725,,1.0,,,1.0
396356,,2.0,,,2.0
1853,,4.0,,,4.0
49367,,1.0,,,1.0
47869,,4.0,,,4.0
200105,,4.0,,,4.0
132116,,1.0,,,1.0
136258,,1.0,,1.0,2.0
12337,,4.0,,,4.0
53181,,4.0,,4.0,8.0
205329,,4.0,,,4.0
264195,,3.0,,,3.0
136334,,1.0,,,1.0
263250,,2.0,,,2.0
266588,,1.0,,1.0,2.0
52696,,2.0,,,2.0
34790,,2.0,,2.0,4.0
135724,,2.0,,,2.0
2635,,5.0,,3.0,8.0
12306,,4.0,,,4.0
61758,,4.0,,5.0,9.0
263270,,3.0,,,3.0
267069,,1.0,,,1.0
61754,,2.0,,,2.0
267757,,1.0,2.0,1.0,4.0
268334,,2.0,,,2.0
30827,,1.0,,,1.0
12817,,4.0,,,4.0
15716,,2.0,,,2.0
135722,,1.0,,1.0,2.0
142454,,2.0,,,2.0
150183,,1.0,,1.0,2.0
147254,,2.0,,,2.0
60924,,1.0,,,1.0
1251,,2.0,,,2.0
1104,,2.0,,,2.0
209510,,2.0,,,2.0
264894,,1.0,,1.0,2.0
271651,,1.0,,1.0,2.0
203226,,2.0,,,2.0
212241,,1.0,,1.0,2.0
34516,,1.0,,,1.0
131171,,3.0,,1.0,4.0
212789,,4.0,,,4.0
209933,,4.0,,,4.0
207411,,4.0,,,4.0
59570,,4.0,,,4.0
210562,,2.0,,,2.0
209460,,2.0,,,2.0
202729,,4.0,,,4.0
212900,,2.0,,,2.0
201377,,2.0,,,2.0
202952,,4.0,,,4.0
200368,,2.0,,,2.0
200258,,4.0,,,4.0
210199,,2.0,,,2.0
272546,,1.0,,,1.0
209652,,4.0,,,4.0
210633,,4.0,,,4.0
211358,,2.0,,,2.0
203062,,2.0,,,2.0
202828,,4.0,,,4.0
213086,,4.0,,,4.0
199680,,2.0,,,2.0
212888,,4.0,,,4.0
200455,,3.0,,1.0,4.0
213293,,4.0,,1.0,5.0
207299,,4.0,,,4.0
200118,,2.0,,,2.0
211685,,2.0,,,2.0
212120,,4.0,,,4.0
47157,,2.0,,,2.0
212568,,4.0,,,4.0
204017,,4.0,,,4.0
57797,,4.0,,,4.0
198590,,2.0,,,2.0
202278,,2.0,,,2.0
47914,,1.0,,,1.0
5398,,1.0,,,1.0
42156,,2.0,,,2.0
58243,,1.0,,,1.0
29550,,1.0,,,1.0
44477,,1.0,,1.0,2.0
56655,,2.0,,,2.0
270497,,2.0,1.0,,3.0
20546,,1.0,2.0,,3.0
269261,,1.0,,1.0,2.0
269096,,1.0,,,1.0
37187,,1.0,,,1.0
9657,,1.0,,,1.0
4007,,1.0,,,1.0
53237,,2.0,,,2.0
266097,,2.0,,,2.0
269646,,2.0,,,2.0
267113,,2.0,,,2.0
266201,,3.0,,,3.0
263880,,2.0,,,2.0
266574,,1.0,,,1.0
269478,,1.0,,,1.0
61659,,2.0,,,2.0
48399,,3.0,,,3.0
208236,,1.0,,,1.0
264359,,2.0,,,2.0
268449,,1.0,,1.0,2.0
269138,,1.0,,,1.0
264129,,1.0,2.0,,3.0
263400,,2.0,,,2.0
268961,,2.0,,,2.0
269270,,1.0,,,1.0
270796,,1.0,,,1.0
269388,,1.0,,1.0,2.0
269531,,2.0,,,2.0
264255,,2.0,,,2.0
268210,,2.0,,,2.0
28326,,2.0,,,2.0
26930,,1.0,,1.0,2.0
62167,,1.0,,,1.0
37356,,1.0,1.0,,2.0
136047,,1.0,,1.0,2.0
63800,,1.0,,1.0,2.0
133266,,2.0,,,2.0
65534,,3.0,,3.0,6.0
264433,,2.0,,,2.0
264200,,2.0,,,2.0
36821,,1.0,,,1.0
272730,,2.0,,,2.0
270700,,2.0,,,2.0
202870,,1.0,,,1.0
56803,,1.0,,,1.0
270991,,1.0,,,1.0
27500,,2.0,,,2.0
61922,,1.0,,,1.0
142551,,1.0,,,1.0
48581,,1.0,,1.0,2.0
208548,,1.0,,,1.0
207852,,3.0,,,3.0
203888,,1.0,,,1.0
203169,,2.0,,,2.0
206125,,1.0,,1.0,2.0
59922,,3.0,,,3.0
198480,,2.0,,,2.0
34465,,1.0,,1.0,2.0
9050,,3.0,,,3.0
44592,,1.0,,,1.0
6805,,3.0,,,3.0
6866,,3.0,,3.0,6.0
36351,,3.0,,,3.0
51088,,2.0,,,2.0
5578,,3.0,,,3.0
20810,,3.0,,3.0,6.0
29691,,2.0,,,2.0
49808,,3.0,,,3.0
43142,,2.0,,2.0,4.0
32181,,3.0,,3.0,6.0
2518,,1.0,,,1.0
23379,,1.0,,,1.0
262468,,2.0,,,2.0
59103,,1.0,,,1.0
41313,,1.0,,,1.0
15763,,3.0,,,3.0
15743,,3.0,,3.0,6.0
12615,,1.0,,,1.0
8346,,1.0,1.0,,2.0
36972,,1.0,2.0,1.0,4.0
265038,,1.0,,,1.0
266036,,1.0,,,1.0
264127,,1.0,,,1.0
263935,,1.0,,,1.0
52680,,1.0,,,1.0
52871,,1.0,,,1.0
61423,,3.0,,,3.0
51185,,3.0,,2.0,5.0
268502,,1.0,,,1.0
267442,,1.0,,1.0,2.0
266413,,2.0,,2.0,4.0
271049,,1.0,,,1.0
271084,,1.0,,,1.0
33353,,3.0,,3.0,6.0
393560,,1.0,1.0,1.0,3.0
59105,,1.0,,,1.0
16316,,3.0,,3.0,6.0
328825,,1.0,1.0,1.0,3.0
201246,,2.0,,,2.0
146980,,1.0,,,1.0
61724,,1.0,,1.0,2.0
15486,,3.0,,3.0,6.0
25996,,1.0,,,1.0
52794,,1.0,,,1.0
270385,,2.0,,1.0,3.0
262313,,1.0,,,1.0
20672,,2.0,,,2.0
8892,,1.0,,,1.0
205504,,1.0,,,1.0
204882,,3.0,,,3.0
272442,,1.0,,1.0,2.0
202197,,1.0,,1.0,2.0
3170,,1.0,,,1.0
60610,,1.0,,,1.0
207713,,1.0,1.0,1.0,3.0
8308,,1.0,,,1.0
44574,,1.0,,,1.0
47674,,1.0,,,1.0
45916,,1.0,,,1.0
150576,,1.0,,1.0,2.0
293,,2.0,,,2.0
513,,2.0,,,2.0
5670,,1.0,,,1.0
16904,,1.0,,,1.0
265330,,1.0,,,1.0
45498,,1.0,,,1.0
61029,,1.0,,1.0,2.0
28458,,1.0,,,1.0
263167,,1.0,,1.0,2.0
41108,,2.0,,,2.0
201290,,2.0,,,2.0
262732,,1.0,,,1.0
268417,,2.0,,,2.0
270890,,2.0,,,2.0
269107,,1.0,2.0,1.0,4.0
42909,,1.0,,,1.0
207421,,2.0,,,2.0
328512,,1.0,,,1.0
38272,,2.0,,,2.0
3755,,1.0,,1.0,2.0
264096,,1.0,,,1.0
52535,,2.0,,,2.0
265788,,1.0,2.0,1.0,4.0
208796,,1.0,,1.0,2.0
52224,,1.0,,,1.0
28001,,1.0,,,1.0
265450,,2.0,,,2.0
211509,,1.0,,,1.0
51019,,1.0,,1.0,2.0
44406,,2.0,,,2.0
151349,,1.0,,,1.0
199668,,1.0,,1.0,2.0
3292,,1.0,,,1.0
24482,,1.0,,,1.0
134739,,2.0,,,2.0
13188,,1.0,,,1.0
263940,,1.0,,,1.0
52554,,1.0,,,1.0
263432,,1.0,,,1.0
263258,,2.0,,,2.0
61582,,1.0,,,1.0
269862,,2.0,,,2.0
396568,,1.0,2.0,1.0,4.0
49673,,1.0,,,1.0
131160,,2.0,,,2.0
140189,,1.0,,,1.0
134840,,1.0,,,1.0
61702,,2.0,,,2.0
264327,,1.0,,,1.0
61894,,1.0,,,1.0
52687,,1.0,,,1.0
270990,,1.0,,,1.0
207013,,1.0,,1.0,2.0
139317,,1.0,,,1.0
200306,,2.0,,,2.0
207076,,2.0,,,2.0
212037,,2.0,,,2.0
61298,,1.0,,1.0,2.0
211604,,2.0,,,2.0
199488,,2.0,,,2.0
212510,,2.0,,,2.0
26533,,2.0,,,2.0
198473,,1.0,,,1.0
29208,,1.0,,,1.0
21320,,1.0,,,1.0
15440,,1.0,,,1.0
33132,,1.0,,,1.0
13652,,1.0,,1.0,2.0
33185,,1.0,,,1.0
138997,,1.0,,,1.0
58952,,1.0,,,1.0
43440,,1.0,,,1.0
136933,,1.0,,,1.0
272979,,1.0,,,1.0
30985,,1.0,,,1.0
8283,,1.0,,,1.0
7721,,1.0,,1.0,2.0
207755,,1.0,,,1.0
52840,,1.0,,,1.0
10733,,1.0,,,1.0
266607,,1.0,,,1.0
28361,,1.0,,,1.0
269221,,1.0,,,1.0
268448,,1.0,,,1.0
272443,,1.0,,,1.0
268047,,1.0,,,1.0
272691,,1.0,,,1.0
269519,,1.0,,,1.0
266986,,1.0,,,1.0
209218,,1.0,,1.0,2.0
396481,,1.0,,1.0,2.0
2847,,1.0,,,1.0
47999,,1.0,,,1.0
329095,,1.0,,,1.0
23374,,1.0,,,1.0
272597,,1.0,,,1.0
270325,,1.0,,1.0,2.0
393420,,1.0,,,1.0
266235,,1.0,,1.0,2.0
9067,,1.0,,,1.0
134478,,1.0,,,1.0
150323,,1.0,,1.0,2.0
142164,,1.0,,1.0,2.0
273714,,1.0,,,1.0
273741,,1.0,,,1.0
206919,,1.0,,1.0,2.0
208223,,1.0,,1.0,2.0
203874,,1.0,,1.0,2.0
206569,,1.0,,,1.0
200912,,1.0,,1.0,2.0
199467,,1.0,,1.0,2.0
210233,,1.0,,,1.0
198764,,1.0,,1.0,2.0
213188,,1.0,,,1.0
4837,,,3.0,,3.0
7497,,,1.0,1.0,2.0
12479,,,6.0,4.0,10.0
15502,,,1.0,,1.0
48095,,,2.0,,2.0
834,,,10.0,,10.0
207459,,,3.0,,3.0
23470,,,1.0,1.0,2.0
210218,,,3.0,,3.0
8376,,,8.0,,8.0
200845,,,1.0,,1.0
14618,,,5.0,6.0,11.0
31126,,,4.0,,4.0
42010,,,1.0,,1.0
61424,,,9.0,,9.0
54600,,,2.0,,2.0
48728,,,1.0,,1.0
55933,,,8.0,,8.0
268581,,,4.0,,4.0
367,,,9.0,,9.0
18779,,,9.0,,9.0
10753,,,2.0,,2.0
17378,,,3.0,,3.0
11857,,,1.0,,1.0
14593,,,4.0,,4.0
18013,,,2.0,,2.0
19318,,,4.0,,4.0
32298,,,1.0,,1.0
38731,,,1.0,,1.0
11492,,,1.0,,1.0
149020,,,1.0,,1.0
54113,,,1.0,5.0,6.0
393737,,,1.0,,1.0
54290,,,4.0,,4.0
47524,,,1.0,1.0,2.0
45671,,,1.0,,1.0
45609,,,3.0,,3.0
60819,,,1.0,,1.0
43289,,,3.0,,3.0
29182,,,1.0,,1.0
56046,,,1.0,,1.0
50710,,,4.0,,4.0
138571,,,5.0,,5.0
6713,,,6.0,,6.0
36914,,,6.0,,6.0
55996,,,1.0,,1.0
131274,,,2.0,,2.0
132742,,,4.0,,4.0
38201,,,1.0,,1.0
11835,,,1.0,,1.0
14259,,,1.0,,1.0
61939,,,2.0,,2.0
265534,,,1.0,,1.0
262427,,,1.0,,1.0
6364,,,1.0,,1.0
15672,,,1.0,,1.0
209260,,,3.0,,3.0
62833,,,1.0,,1.0
64236,,,1.0,,1.0
51659,,,2.0,,2.0
17483,,,1.0,,1.0
133398,,,1.0,,1.0
208363,,,4.0,,4.0
208365,,,2.0,,2.0
265348,,,1.0,,1.0
263500,,,3.0,,3.0
262210,,,2.0,,2.0
265927,,,1.0,,1.0
268936,,,1.0,,1.0
267914,,,1.0,,1.0
267234,,,1.0,,1.0
269343,,,1.0,,1.0
